Property_ID,City,State,Locality,Property_Type,BHK,Area_sqft,Property_Price_INR,Monthly_Rent_INR,Rental_Yield_pct,Price_per_sqft,Demand_Score,Supply_Score,Interest_Rate_pct,Inflation_pct,GDP_Growth_pct,Latitude,Longitude,Listing_Status,Year
P0731,Pune,Maharashtra,Wakad,Apartment,3,2387,13333782,33334,3,5586,82,92,8.12,5.33,6.27,18.445421,73.809364,Available,2023
P0732,Bengaluru,Karnataka,Whitefield,Commercial,2,3430,24901800,62254,3,7260,77,43,7.86,4.99,7.77,12.914515,77.662065,Rented,2024
P0733,Delhi,Delhi,Dwarka,Commercial,1,3415,30291050,75727,3,8870,88,36,6.71,6.92,6.79,28.691267,77.218287,Available,2025
P0734,Delhi,Delhi,Saket,Apartment,4,3283,17268580,43171,3,5260,94,80,7.9,4.68,5.79,28.54469,77.216063,Available,2024
P0735,Hyderabad,Telangana,Madhapur,Villa,4,685,7180855,17952,3,10483,77,74,8.23,5.14,5.57,17.411352,78.516686,Rented,2023
P0736,Bengaluru,Karnataka,Whitefield,Apartment,3,1290,9665970,24164,3,7493,69,65,7.02,6.08,6.87,12.90027,77.642355,Rented,2025
P0737,Delhi,Delhi,Rohini,Villa,5,2834,16822624,42056,3,5936,64,34,7.63,4.41,7.43,28.589418,77.190989,Sold,2022
P0738,Hyderabad,Telangana,Kondapur,Apartment,5,923,21236384,53090,3,23008,98,35,7.84,6.51,6.58,17.425698,78.479794,Available,2023
P0739,Pune,Maharashtra,Wakad,Commercial,4,3403,75083792,187709,3,22064,77,40,7.27,5.43,5.89,18.452718,73.881758,Available,2025
P0740,Delhi,Delhi,Dwarka,Commercial,1,1472,27678016,69195,3,18803,96,43,6.37,5.85,6.09,28.655897,77.212005,Sold,2023
P0741,Delhi,Delhi,Rohini,Plot,0,4624,114467120,286167,3,24755,93,61,8.02,5.36,8.08,28.628204,77.213042,Sold,2022
P0742,Mumbai,Maharashtra,Powai,Plot,0,4121,57937139,144842,3,14059,75,87,7.23,5.48,8.17,19.059592,72.849236,Sold,2023
P0743,Mumbai,Maharashtra,Bandra,Commercial,3,2734,59237578,148093,3,21667,82,54,8.12,7.49,7.2,19.002939,72.819203,Rented,2025
P0744,Pune,Maharashtra,Kharadi,Apartment,5,826,11181562,27953,3,13537,76,53,7.39,6.09,5.86,18.494089,73.835712,Rented,2024
P0745,Bengaluru,Karnataka,Electronic City,Apartment,2,2490,32106060,80265,3,12894,61,48,6.87,6.16,8.49,12.895651,77.625186,Sold,2022
P0746,Delhi,Delhi,Dwarka,Plot,0,2498,45703408,114258,3,18296,98,89,7.04,4.53,7.79,28.646031,77.219181,Rented,2022
P0747,Pune,Maharashtra,Wakad,Villa,3,1884,44428488,111071,3,23582,55,77,6.65,5.15,6.29,18.586181,73.797691,Available,2023
P0748,Hyderabad,Telangana,Kondapur,Villa,2,1322,18546338,46365,3,14029,50,36,8.01,6.93,6.96,17.407645,78.514077,Rented,2022
P0749,Hyderabad,Telangana,Madhapur,Apartment,2,2869,46624119,116560,3,16251,58,43,7.49,5.32,7.52,17.444441,78.539436,Rented,2023
P0750,Hyderabad,Telangana,Madhapur,Plot,0,4323,73058700,182646,3,16900,67,72,8.42,5.88,6.43,17.345432,78.502176,Available,2022
P0751,Hyderabad,Telangana,Kondapur,Plot,0,3726,66315348,165788,3,17798,95,86,7.11,6.5,8.13,17.318909,78.409708,Sold,2023
P0752,Pune,Maharashtra,Hinjewadi,Plot,0,1529,18141585,45353,3,11865,50,59,7.07,6.1,5.66,18.442232,73.822674,Sold,2025
P0753,Hyderabad,Telangana,Gachibowli,Plot,0,3613,37683590,94208,3,10430,68,75,7.09,6.49,7.78,17.347094,78.519954,Available,2022
P0754,Pune,Maharashtra,Kharadi,Apartment,2,2187,43451316,108628,3,19868,85,34,6.91,4.64,8.12,18.450882,73.921704,Available,2023
P0755,Hyderabad,Telangana,Kondapur,Villa,3,846,12543642,31359,3,14827,62,39,8.2,6.1,7.76,17.367309,78.458514,Rented,2023
P0756,Bengaluru,Karnataka,Whitefield,Plot,0,2605,51555555,128888,3,19791,82,88,6.27,6.24,6.49,13.002545,77.562176,Available,2025
P0757,Bengaluru,Karnataka,Electronic City,Plot,0,4117,83237506,208093,3,20218,77,82,7.7,5.2,6.03,12.998797,77.584707,Sold,2025
P0758,Mumbai,Maharashtra,Andheri,Apartment,4,2483,36370984,90927,3,14648,84,94,8.46,4.01,6.7,19.081377,72.806322,Available,2023
P0759,Mumbai,Maharashtra,Powai,Commercial,5,2163,42721413,106803,3,19751,68,86,6.43,6.34,7.38,19.008913,72.953389,Available,2023
P0760,Mumbai,Maharashtra,Bandra,Apartment,3,2608,41162064,102905,3,15783,56,43,7.44,6.18,6.27,19.052841,72.868882,Rented,2022
P0761,Hyderabad,Telangana,Madhapur,Apartment,2,2065,24127460,60318,3,11684,68,85,7.88,6.56,5.81,17.437409,78.427121,Rented,2022
P0762,Pune,Maharashtra,Kharadi,Commercial,3,770,16839900,42099,3,21870,72,74,7.7,5.43,6.6,18.47795,73.875892,Sold,2024
P0763,Pune,Maharashtra,Kharadi,Commercial,5,2104,21660680,54151,3,10295,77,87,6.67,7.2,6.6,18.592846,73.867375,Sold,2023
P0764,Delhi,Delhi,Dwarka,Villa,2,2920,50968600,127421,3,17455,89,47,6.35,6.91,7.42,28.637639,77.177624,Available,2024
P0765,Bengaluru,Karnataka,Electronic City,Apartment,1,2175,33197025,82992,3,15263,50,82,7.68,5.52,7.0,12.898908,77.656856,Sold,2025
P0766,Hyderabad,Telangana,Gachibowli,Apartment,4,2239,28462168,71155,3,12712,77,75,6.74,6.36,6.71,17.305363,78.427127,Sold,2025
P0767,Hyderabad,Telangana,Kondapur,Plot,0,2397,13137957,32844,3,5481,56,30,7.2,6.65,6.97,17.417483,78.416162,Rented,2023
P0768,Bengaluru,Karnataka,Electronic City,Villa,4,983,13953685,34884,3,14195,97,43,7.09,4.81,8.0,12.999641,77.559518,Rented,2025
P0769,Pune,Maharashtra,Hinjewadi,Apartment,4,3189,77460810,193652,3,24290,83,84,6.27,4.29,5.73,18.492641,73.900394,Rented,2023
P0770,Mumbai,Maharashtra,Bandra,Apartment,1,1321,23475491,58688,3,17771,76,89,6.33,5.77,7.55,19.08147,72.850574,Available,2023
P0771,Pune,Maharashtra,Wakad,Apartment,5,1786,14588048,36470,3,8168,82,34,7.87,7.05,6.05,18.555641,73.837252,Rented,2022
P0772,Pune,Maharashtra,Kharadi,Plot,0,1676,33186476,82966,3,19801,56,49,7.83,5.27,7.65,18.475838,73.819138,Rented,2025
P0773,Pune,Maharashtra,Hinjewadi,Plot,0,1652,18271120,45677,3,11060,94,38,6.34,4.17,7.25,18.45343,73.891282,Rented,2025
P0774,Mumbai,Maharashtra,Bandra,Villa,3,2914,18964312,47410,3,6508,79,95,6.27,5.21,8.41,19.003187,72.923179,Rented,2024
P0775,Delhi,Delhi,Rohini,Villa,4,1311,26954160,67385,3,20560,100,79,8.35,5.0,6.8,28.67731,77.162282,Sold,2023
P0776,Bengaluru,Karnataka,Electronic City,Commercial,5,2275,36946000,92365,3,16240,80,61,6.81,6.41,6.62,12.938504,77.584856,Rented,2025
P0777,Delhi,Delhi,Saket,Villa,3,2809,49609749,124024,3,17661,65,38,8.32,5.44,6.54,28.681929,77.288016,Sold,2022
P0778,Delhi,Delhi,Rohini,Commercial,2,1235,25986870,64967,3,21042,76,86,7.9,4.46,8.39,28.690867,77.1461,Rented,2022
P0779,Bengaluru,Karnataka,Whitefield,Commercial,4,1967,44735481,111838,3,22743,74,79,6.48,5.1,6.84,13.00481,77.588017,Sold,2025
P0780,Pune,Maharashtra,Wakad,Apartment,1,2870,24730790,61826,3,8617,86,35,7.83,5.57,6.79,18.49105,73.806804,Sold,2024
P0781,Delhi,Delhi,Rohini,Commercial,2,2491,53412022,133530,3,21442,51,76,7.28,6.6,6.98,28.626839,77.196255,Rented,2022
P0782,Delhi,Delhi,Saket,Villa,2,1643,22581392,56453,3,13744,67,34,6.06,4.85,7.3,28.583534,77.260729,Available,2023
P0783,Hyderabad,Telangana,Gachibowli,Villa,2,3198,50937744,127344,3,15928,75,41,7.91,6.54,6.6,17.399331,78.430028,Rented,2023
P0784,Bengaluru,Karnataka,Whitefield,Villa,2,655,14825925,37064,3,22635,85,50,8.31,6.34,6.14,13.008772,77.612927,Sold,2022
P0785,Delhi,Delhi,Saket,Villa,3,2378,19033512,47583,3,8004,64,74,7.23,5.86,6.04,28.604633,77.175014,Available,2022
P0786,Hyderabad,Telangana,Kondapur,Villa,4,2253,29241687,73104,3,12979,75,91,7.21,4.5,5.81,17.356771,78.529051,Sold,2024
P0787,Hyderabad,Telangana,Kondapur,Villa,2,889,15993999,39984,3,17991,94,65,8.04,7.2,6.19,17.313396,78.427525,Rented,2024
P0788,Pune,Maharashtra,Wakad,Apartment,2,2797,68305537,170763,3,24421,78,83,6.14,6.23,6.01,18.545639,73.804027,Rented,2025
P0789,Hyderabad,Telangana,Gachibowli,Villa,5,1171,17554461,43886,3,14991,94,88,6.93,5.97,6.6,17.347594,78.432783,Sold,2025
P0790,Pune,Maharashtra,Hinjewadi,Villa,3,1538,19320356,48300,3,12562,60,89,7.94,4.11,8.27,18.55279,73.909676,Sold,2025
P0791,Bengaluru,Karnataka,Whitefield,Villa,3,3214,37218120,93045,3,11580,68,65,8.25,6.92,8.26,12.914093,77.582251,Sold,2024
P0792,Pune,Maharashtra,Wakad,Apartment,5,2785,62732125,156830,3,22525,56,57,7.04,6.8,6.26,18.449309,73.851871,Sold,2025
P0793,Pune,Maharashtra,Kharadi,Commercial,1,941,21479266,53698,3,22826,75,64,7.15,6.27,6.75,18.452708,73.874276,Rented,2023
P0794,Hyderabad,Telangana,Kondapur,Apartment,3,3389,82427258,206068,3,24322,56,35,8.46,5.33,8.05,17.419765,78.486027,Rented,2024
P0795,Bengaluru,Karnataka,Electronic City,Plot,0,1672,13947824,34869,3,8342,87,80,8.07,5.93,6.8,12.917256,77.59149,Rented,2025
P0796,Delhi,Delhi,Saket,Commercial,3,3430,17534160,43835,3,5112,86,84,7.54,5.45,7.93,28.614583,77.198059,Rented,2023
P0797,Pune,Maharashtra,Wakad,Commercial,2,1899,40961430,102403,3,21570,84,58,8.21,5.44,6.76,18.479841,73.897225,Sold,2023
P0798,Pune,Maharashtra,Wakad,Apartment,3,2801,44863617,112159,3,16017,91,80,7.48,7.29,6.57,18.533108,73.870843,Sold,2024
P0799,Hyderabad,Telangana,Madhapur,Plot,0,2431,13365638,33414,3,5498,62,86,7.75,6.43,6.6,17.323823,78.501974,Sold,2022
P0800,Mumbai,Maharashtra,Andheri,Apartment,3,1734,36486828,91217,3,21042,55,58,7.59,5.66,5.71,19.132575,72.872659,Available,2022
P0801,Delhi,Delhi,Saket,Plot,0,4156,90264164,225660,3,21719,73,74,6.62,6.08,5.85,28.555205,77.227657,Available,2025
P0802,Hyderabad,Telangana,Kondapur,Commercial,4,1995,38264100,95660,3,19180,67,51,6.93,6.08,6.33,17.333026,78.541447,Available,2025
P0803,Bengaluru,Karnataka,HSR Layout,Apartment,5,1082,26098922,65247,3,24121,78,66,8.41,4.98,8.31,12.962045,77.573451,Sold,2024
P0804,Bengaluru,Karnataka,Electronic City,Apartment,3,1349,10570764,26426,3,7836,66,54,8.39,5.41,8.29,13.037464,77.651271,Rented,2022
P0805,Mumbai,Maharashtra,Powai,Apartment,2,2882,52573444,131433,3,18242,51,54,7.17,6.17,7.12,19.030589,72.931868,Available,2022
P0806,Hyderabad,Telangana,Madhapur,Apartment,5,1508,27232972,68082,3,18059,98,40,6.42,4.79,6.85,17.392099,78.565238,Sold,2024
P0807,Mumbai,Maharashtra,Bandra,Apartment,5,1469,35473412,88683,3,24148,67,71,7.33,5.32,5.94,19.147432,72.864196,Rented,2024
P0808,Bengaluru,Karnataka,Electronic City,Plot,0,3965,42635645,106589,3,10753,74,39,7.79,5.23,6.2,12.907579,77.603134,Available,2024
P0809,Bengaluru,Karnataka,HSR Layout,Commercial,1,2123,46584989,116462,3,21943,76,93,7.32,5.92,6.7,12.979218,77.644856,Rented,2024
P0810,Mumbai,Maharashtra,Andheri,Villa,2,965,6515680,16289,3,6752,68,34,6.1,5.45,7.22,19.014343,72.91863,Sold,2024
P0811,Delhi,Delhi,Dwarka,Plot,0,4453,64568500,161421,3,14500,93,45,8.21,6.71,5.92,28.595902,77.273409,Sold,2022
P0812,Hyderabad,Telangana,Gachibowli,Commercial,4,808,14506832,36267,3,17954,69,85,6.79,6.43,6.25,17.382316,78.526844,Available,2023
P0813,Bengaluru,Karnataka,Whitefield,Commercial,5,3140,29088960,72722,3,9264,60,42,6.62,5.21,7.91,12.957736,77.603751,Available,2022
P0814,Pune,Maharashtra,Wakad,Apartment,5,3022,73899988,184749,3,24454,50,66,6.72,5.45,7.33,18.558121,73.885275,Sold,2023
P0815,Bengaluru,Karnataka,Whitefield,Commercial,4,3207,72503856,181259,3,22608,83,39,7.46,6.33,6.95,12.970358,77.620777,Rented,2023
P0816,Bengaluru,Karnataka,HSR Layout,Plot,0,3866,46689682,116724,3,12077,85,68,6.74,6.26,8.28,12.919185,77.534894,Sold,2022
P0817,Mumbai,Maharashtra,Powai,Villa,2,834,4797168,11992,3,5752,60,90,6.09,5.76,5.56,19.00743,72.948785,Available,2022
P0818,Delhi,Delhi,Saket,Commercial,5,2425,31544400,78861,3,13008,71,46,7.32,6.42,7.29,28.587465,77.182119,Available,2025
P0819,Mumbai,Maharashtra,Bandra,Villa,3,2196,21885336,54713,3,9966,51,40,6.51,7.12,7.62,19.009859,72.843518,Sold,2025
P0820,Bengaluru,Karnataka,Whitefield,Apartment,2,2775,46597800,116494,3,16792,66,53,6.08,6.0,8.3,13.006588,77.652005,Rented,2022
P0821,Pune,Maharashtra,Kharadi,Villa,5,3480,63102840,157757,3,18133,89,57,6.89,4.56,6.5,18.543836,73.817282,Rented,2023
P0822,Mumbai,Maharashtra,Powai,Apartment,2,1062,15651756,39129,3,14738,74,94,6.5,5.36,8.34,19.065989,72.940911,Rented,2025
P0823,Delhi,Delhi,Saket,Plot,0,1707,23198130,57995,3,13590,68,95,6.9,6.42,5.99,28.574852,77.159988,Available,2024
P0824,Delhi,Delhi,Rohini,Villa,4,2625,56574000,141435,3,21552,82,46,6.91,7.39,5.9,28.674362,77.178713,Available,2023
P0825,Hyderabad,Telangana,Kondapur,Apartment,2,2726,29691592,74228,3,10892,63,92,8.14,4.39,5.69,17.460566,78.523619,Available,2023
P0826,Hyderabad,Telangana,Kondapur,Plot,0,2331,54104841,135262,3,23211,61,74,6.55,4.13,6.76,17.353203,78.489403,Available,2025
P0827,Bengaluru,Karnataka,Whitefield,Apartment,2,2452,56982028,142455,3,23239,97,42,8.14,7.18,7.75,12.944342,77.553211,Sold,2024
P0828,Bengaluru,Karnataka,HSR Layout,Plot,0,4235,44776655,111941,3,10573,100,44,7.91,6.16,8.46,13.002818,77.58882,Rented,2024
P0829,Pune,Maharashtra,Kharadi,Apartment,3,3410,74593750,186484,3,21875,82,81,6.99,6.47,7.45,18.59132,73.896319,Sold,2024
P0830,Mumbai,Maharashtra,Bandra,Plot,0,1296,22577616,56444,3,17421,59,36,7.32,7.27,5.56,19.011147,72.847784,Rented,2025
P0831,Delhi,Delhi,Dwarka,Villa,2,3362,79521386,198803,3,23653,84,95,7.17,4.73,5.84,28.548168,77.14844,Sold,2023
P0832,Mumbai,Maharashtra,Andheri,Plot,0,3874,44690464,111726,3,11536,90,90,8.19,6.67,6.75,19.134215,72.902063,Rented,2023
P0833,Hyderabad,Telangana,Gachibowli,Commercial,2,1878,22691874,56729,3,12083,56,79,7.71,4.88,6.7,17.40185,78.512213,Sold,2024
P0834,Hyderabad,Telangana,Madhapur,Villa,2,3359,31907141,79767,3,9499,79,90,6.55,5.79,8.47,17.322671,78.494851,Rented,2024
P0835,Bengaluru,Karnataka,Electronic City,Apartment,5,2256,34415280,86038,3,15255,74,40,7.12,7.24,6.53,12.992379,77.609323,Sold,2025
P0836,Bengaluru,Karnataka,HSR Layout,Commercial,3,2490,50738730,126846,3,20377,89,85,7.01,5.56,5.54,12.95496,77.605268,Available,2025
P0837,Hyderabad,Telangana,Kondapur,Plot,0,4397,50627058,126567,3,11514,64,31,7.8,7.37,7.12,17.362727,78.481158,Available,2023
P0838,Mumbai,Maharashtra,Bandra,Apartment,3,2238,51471762,128679,3,22999,77,88,6.02,5.88,7.38,19.041139,72.848976,Sold,2024
P0839,Bengaluru,Karnataka,Whitefield,Commercial,1,1043,23594746,58986,3,22622,61,80,7.76,4.19,5.76,13.030462,77.597073,Sold,2023
P0840,Pune,Maharashtra,Wakad,Apartment,4,966,19031166,47577,3,19701,83,70,7.91,5.29,6.55,18.58936,73.825361,Sold,2025
P0841,Delhi,Delhi,Dwarka,Villa,5,3142,59842532,149606,3,19046,71,49,7.6,4.11,6.63,28.645584,77.216086,Available,2022
P0842,Bengaluru,Karnataka,HSR Layout,Commercial,5,610,5711430,14278,3,9363,55,45,7.25,5.54,5.72,12.99344,77.640607,Available,2022
P0843,Pune,Maharashtra,Wakad,Plot,0,1275,18549975,46374,3,14549,64,65,6.35,5.03,7.32,18.546233,73.848693,Sold,2022
P0844,Mumbai,Maharashtra,Bandra,Plot,0,1775,10481375,26203,3,5905,82,53,6.71,4.59,6.24,19.133976,72.888774,Sold,2024
P0845,Bengaluru,Karnataka,Electronic City,Commercial,3,1449,34051500,85128,3,23500,77,43,8.25,7.27,7.91,13.030313,77.576153,Sold,2023
P0846,Delhi,Delhi,Rohini,Apartment,3,3225,38861250,97153,3,12050,99,45,8.11,7.41,6.87,28.621818,77.185227,Sold,2025
P0847,Mumbai,Maharashtra,Powai,Plot,0,2522,21714420,54286,3,8610,88,87,6.66,6.52,6.99,19.045614,72.869376,Available,2022
P0848,Mumbai,Maharashtra,Andheri,Apartment,4,3342,20971050,52427,3,6275,52,56,6.85,6.83,7.32,19.06417,72.825126,Rented,2024
P0849,Delhi,Delhi,Saket,Villa,2,2276,27562360,68905,3,12110,82,35,6.14,4.3,8.24,28.549517,77.184782,Rented,2022
P0850,Delhi,Delhi,Saket,Commercial,4,859,14518818,36297,3,16902,56,58,7.01,5.94,7.54,28.636098,77.235128,Available,2025
P0851,Bengaluru,Karnataka,Whitefield,Villa,4,1525,18191725,45479,3,11929,66,73,6.18,7.2,8.09,12.895505,77.540173,Rented,2024
P0852,Bengaluru,Karnataka,Whitefield,Plot,0,3575,44873400,112183,3,12552,65,59,7.72,5.45,5.93,13.027788,77.6294,Available,2023
P0853,Hyderabad,Telangana,Gachibowli,Commercial,3,1477,19110903,47777,3,12939,83,59,6.24,4.88,6.95,17.462557,78.565519,Available,2022
P0854,Mumbai,Maharashtra,Andheri,Villa,5,1155,27010830,67527,3,23386,81,53,8.41,5.29,8.19,19.106253,72.809586,Available,2024
P0855,Pune,Maharashtra,Wakad,Villa,3,2600,57717400,144293,3,22199,98,92,7.34,7.16,5.9,18.558278,73.872664,Available,2024
P0856,Hyderabad,Telangana,Madhapur,Commercial,3,2815,34523160,86307,3,12264,81,31,6.16,6.75,6.97,17.368186,78.441888,Available,2023
P0857,Hyderabad,Telangana,Kondapur,Villa,4,1639,7426309,18565,3,4531,71,49,6.91,5.53,7.59,17.381531,78.459542,Available,2025
P0858,Hyderabad,Telangana,Gachibowli,Apartment,5,1286,20502698,51256,3,15943,79,94,6.77,5.17,7.23,17.339911,78.407317,Sold,2025
P0859,Delhi,Delhi,Saket,Villa,5,3185,66174745,165436,3,20777,55,40,6.36,4.03,7.09,28.562315,77.173596,Available,2023
P0860,Pune,Maharashtra,Hinjewadi,Villa,4,1604,37838360,94595,3,23590,54,72,6.26,5.21,7.74,18.454451,73.882838,Sold,2024
P0861,Pune,Maharashtra,Wakad,Plot,0,3338,50610756,126526,3,15162,55,36,6.15,7.32,6.34,18.592663,73.839376,Available,2023
P0862,Mumbai,Maharashtra,Powai,Plot,0,4505,41202730,103006,3,9146,62,63,7.68,7.35,7.02,19.153192,72.910585,Available,2022
P0863,Delhi,Delhi,Dwarka,Plot,0,3274,44307042,110767,3,13533,98,81,7.92,7.43,5.88,28.560151,77.22804,Available,2022
P0864,Bengaluru,Karnataka,Electronic City,Apartment,1,763,4032455,10081,3,5285,55,79,6.1,7.37,6.2,12.951211,77.55707,Available,2023
P0865,Pune,Maharashtra,Kharadi,Plot,0,2227,18829285,47073,3,8455,76,75,6.48,5.45,5.92,18.581077,73.780403,Sold,2022
P0866,Hyderabad,Telangana,Madhapur,Apartment,2,2966,40076592,100191,3,13512,76,31,8.18,7.18,8.07,17.421191,78.497433,Rented,2022
P0867,Delhi,Delhi,Saket,Villa,2,2412,26167788,65419,3,10849,98,66,7.21,5.76,6.53,28.682481,77.154786,Sold,2023
P0868,Bengaluru,Karnataka,Whitefield,Commercial,1,3460,22317000,55792,3,6450,90,54,7.9,5.15,6.28,12.948089,77.573295,Available,2023
P0869,Pune,Maharashtra,Kharadi,Plot,0,2003,31322914,78307,3,15638,98,73,6.31,6.04,6.32,18.561347,73.787429,Rented,2024
P0870,Bengaluru,Karnataka,Electronic City,Apartment,2,2912,39874016,99685,3,13693,97,37,7.29,5.55,7.59,12.896053,77.660802,Available,2024
P0871,Pune,Maharashtra,Hinjewadi,Plot,0,1443,17802291,44505,3,12337,68,36,8.41,4.47,7.18,18.466643,73.817015,Sold,2023
P0872,Hyderabad,Telangana,Kondapur,Commercial,2,2781,64341216,160853,3,23136,83,53,6.63,4.8,7.72,17.31131,78.496256,Rented,2022
P0873,Bengaluru,Karnataka,HSR Layout,Plot,0,1322,23852846,59632,3,18043,75,85,6.53,7.34,7.42,12.896686,77.67163,Rented,2023
P0874,Bengaluru,Karnataka,Electronic City,Apartment,1,1474,26375756,65939,3,17894,100,93,6.03,4.68,5.71,12.984838,77.536647,Sold,2022
P0875,Delhi,Delhi,Dwarka,Villa,3,2569,24469725,61174,3,9525,71,39,6.84,6.19,6.27,28.649583,77.174347,Sold,2022
P0876,Pune,Maharashtra,Wakad,Villa,2,2960,71022240,177555,3,23994,93,41,6.58,5.74,5.51,18.496756,73.872844,Sold,2024
P0877,Pune,Maharashtra,Kharadi,Plot,0,2434,11279156,28197,3,4634,64,81,8.01,6.74,5.92,18.459204,73.795753,Available,2024
P0878,Delhi,Delhi,Saket,Villa,3,1567,38027956,95069,3,24268,55,44,7.4,5.99,8.47,28.602849,77.178135,Rented,2024
P0879,Pune,Maharashtra,Wakad,Apartment,2,2518,16674196,41685,3,6622,67,58,8.04,6.28,6.99,18.53343,73.833932,Rented,2022
P0880,Mumbai,Maharashtra,Andheri,Apartment,2,2134,33742808,84357,3,15812,55,57,7.33,5.15,5.95,19.014383,72.911641,Available,2023
P0881,Pune,Maharashtra,Wakad,Commercial,3,798,16382940,40957,3,20530,70,94,7.13,6.3,7.58,18.469357,73.933707,Rented,2024
P0882,Mumbai,Maharashtra,Bandra,Commercial,3,2581,55197266,137993,3,21386,78,70,7.55,5.93,7.04,19.138537,72.854214,Available,2025
P0883,Pune,Maharashtra,Hinjewadi,Apartment,4,2874,41489064,103722,3,14436,74,88,8.38,4.61,7.49,18.460235,73.860269,Available,2022
P0884,Hyderabad,Telangana,Madhapur,Plot,0,4560,50775600,126939,3,11135,69,91,6.15,7.28,6.1,17.4002,78.442931,Rented,2024
P0885,Mumbai,Maharashtra,Andheri,Villa,1,3487,15736831,39342,3,4513,89,52,6.61,4.05,6.49,19.139737,72.911262,Available,2025
P0886,Mumbai,Maharashtra,Andheri,Apartment,3,1638,16119558,40298,3,9841,75,62,8.17,7.25,6.31,19.035825,72.817254,Sold,2022
P0887,Mumbai,Maharashtra,Andheri,Villa,4,1347,8596554,21491,3,6382,73,67,6.61,6.69,6.11,19.039297,72.819636,Rented,2024
P0888,Bengaluru,Karnataka,Electronic City,Commercial,2,2519,22199947,55499,3,8813,61,95,8.28,7.24,8.25,13.032909,77.602168,Rented,2022
P0889,Delhi,Delhi,Saket,Apartment,2,1109,24349204,60873,3,21956,79,85,6.65,5.32,8.44,28.598894,77.257637,Available,2022
P0890,Bengaluru,Karnataka,Whitefield,Villa,4,1843,10173360,25433,3,5520,75,79,7.02,7.01,5.97,13.02845,77.584455,Rented,2025
P0891,Bengaluru,Karnataka,Whitefield,Apartment,4,1600,9107200,22768,3,5692,72,68,7.18,5.13,8.44,12.905059,77.554213,Available,2023
P0892,Pune,Maharashtra,Hinjewadi,Villa,3,1839,33195789,82989,3,18051,76,79,8.03,7.31,7.97,18.491336,73.795726,Sold,2025
P0893,Hyderabad,Telangana,Kondapur,Plot,0,3223,77654962,194137,3,24094,51,37,7.7,5.27,7.86,17.350135,78.479069,Rented,2024
P0894,Hyderabad,Telangana,Gachibowli,Villa,5,3269,20715653,51789,3,6337,82,39,7.22,6.72,8.04,17.431966,78.548655,Sold,2025
P0895,Hyderabad,Telangana,Gachibowli,Plot,0,1553,14534527,36336,3,9359,59,32,7.32,5.98,5.79,17.443609,78.538076,Rented,2024
P0896,Delhi,Delhi,Dwarka,Commercial,4,805,6700015,16750,3,8323,59,68,6.51,5.38,6.58,28.658565,77.168894,Rented,2023
P0897,Pune,Maharashtra,Hinjewadi,Villa,2,2830,25999210,64998,3,9187,90,56,6.6,7.16,5.61,18.511078,73.801528,Sold,2024
P0898,Hyderabad,Telangana,Madhapur,Villa,2,2025,12506400,31266,3,6176,70,41,7.19,4.74,6.27,17.354409,78.4386,Rented,2024
P0899,Hyderabad,Telangana,Kondapur,Plot,0,3626,54451642,136129,3,15017,83,36,6.87,4.64,7.07,17.371096,78.46903,Rented,2023
P0900,Pune,Maharashtra,Hinjewadi,Plot,0,4039,83974849,209937,3,20791,93,64,7.12,4.74,5.63,18.551256,73.835522,Sold,2024
P0901,Mumbai,Maharashtra,Andheri,Villa,5,1626,32467968,81169,3,19968,64,35,8.11,4.87,6.18,19.137874,72.835583,Rented,2025
P0902,Bengaluru,Karnataka,HSR Layout,Apartment,4,3280,44896640,112241,3,13688,64,36,6.97,4.73,7.11,12.989649,77.536886,Available,2025
P0903,Bengaluru,Karnataka,Whitefield,Commercial,2,2043,41460642,103651,3,20294,78,53,8.01,7.14,6.59,12.928768,77.596654,Available,2025
P0904,Pune,Maharashtra,Wakad,Villa,2,2937,47635203,119088,3,16219,100,77,8.02,5.55,7.57,18.551095,73.847021,Rented,2025
P0905,Bengaluru,Karnataka,HSR Layout,Villa,4,2512,42302080,105755,3,16840,66,56,8.01,6.49,5.52,12.908954,77.537261,Rented,2024
P0906,Bengaluru,Karnataka,Whitefield,Apartment,4,2998,53103574,132758,3,17713,89,39,7.08,4.95,6.54,12.928781,77.644649,Sold,2025
P0907,Delhi,Delhi,Saket,Villa,3,1745,8302710,20756,3,4758,78,49,7.89,5.02,5.94,28.536263,77.280903,Sold,2023
P0908,Hyderabad,Telangana,Gachibowli,Commercial,1,2953,61829914,154574,3,20938,61,65,7.69,6.96,8.5,17.365553,78.557831,Available,2024
P0909,Mumbai,Maharashtra,Bandra,Commercial,2,797,4468779,11171,3,5607,96,33,6.46,5.48,7.45,19.104009,72.843761,Rented,2025
P0910,Hyderabad,Telangana,Kondapur,Plot,0,3519,78174585,195436,3,22215,84,52,7.95,7.35,6.25,17.412681,78.440215,Available,2024
P0911,Pune,Maharashtra,Kharadi,Commercial,1,1865,19252395,48130,3,10323,56,75,6.5,7.23,7.07,18.48918,73.898945,Sold,2023
P0912,Hyderabad,Telangana,Kondapur,Plot,0,3632,60643504,151608,3,16697,60,73,6.72,4.32,5.59,17.44421,78.502941,Rented,2022
P0913,Hyderabad,Telangana,Gachibowli,Villa,2,867,9747681,24369,3,11243,55,61,7.78,7.46,5.65,17.417442,78.533663,Available,2023
